Date,Open,High,Low,Close,Adj Close,Volume,Class
10/11/2011,1267.880005,1283.640015,1264.550049,1278.630005,1278.630005,0,Train
10/12/2011,1293.47998,1302.660034,1286.51001,1287.219971,1287.219971,0,Train
10/13/2011,1281.839966,1309.910034,1281.77002,1306.76001,1306.76001,0,Train
10/14/2011,1323.109985,1326.910034,1307.26001,1325.780029,1325.780029,0,Train
10/17/2011,1317.050049,1320.369995,1290.369995,1296.140015,1296.140015,0,Train
10/18/2011,1294.910034,1323.439941,1276.390015,1317.810059,1317.810059,0,Train
10/19/2011,1313.420044,1317.219971,1288.140015,1291.189941,1291.189941,0,Train
10/20/2011,1287.150024,1287.150024,1258.52002,1281.219971,1281.219971,0,Train
10/21/2011,1303.589966,1319.329956,1300.319946,1313.109985,1313.109985,0,Train
10/24/2011,1319.060059,1351.47998,1319.060059,1348.26001,1348.26001,0,Train
10/25/2011,1341.5,1348.949951,1323.47998,1325.810059,1325.810059,0,Train
10/26/2011,1341.939941,1346.849976,1305.01001,1334.02002,1334.02002,0,Train
10/27/2011,1376.819946,1392.920044,1358.630005,1384.150024,1384.150024,0,Train
10/28/2011,1373.099976,1391.890015,1372.290039,1389.699951,1389.699951,0,Train
10/31/2011,1371.140015,1373.839966,1355.839966,1355.839966,1355.839966,0,Train
11/1/2011,1316.839966,1330.719971,1308.209961,1316.280029,1316.280029,0,Train
11/2/2011,1330.140015,1341.430054,1321.369995,1332.719971,1332.719971,0,Train
11/3/2011,1347.209961,1372.439941,1324.069946,1370.420044,1370.420044,0,Train
11/4/2011,1360.189941,1380.550049,1352.47998,1376.959961,1376.959961,0,Train
11/7/2011,1371.22998,1380.119995,1352.890015,1378.719971,1378.719971,0,Train
11/8/2011,1387.469971,1397.619995,1370.920044,1393.76001,1393.76001,0,Train
11/9/2011,1355.76001,1359.680054,1329.589966,1333.449951,1333.449951,0,Train
11/10/2011,1352.130005,1352.579956,1322.390015,1340.25,1340.25,0,Train
11/11/2011,1356.150024,1381.73999,1356,1376.880005,1376.880005,0,Train
11/14/2011,1373.920044,1383.469971,1359.670044,1364.359985,1364.359985,0,Train
11/15/2011,1359.060059,1388.380005,1357.52002,1381.199951,1381.199951,0,Train
11/16/2011,1368.01001,1389.040039,1358.97998,1365.97998,1365.97998,0,Train
11/17/2011,1359.680054,1359.680054,1305.51001,1318.650024,1318.650024,0,Train
11/18/2011,1321.800049,1323.01001,1301.310059,1304.98999,1304.98999,0,Train
11/21/2011,1284.73999,1287.790039,1263.5,1280.939941,1280.939941,0,Train
11/22/2011,1276.810059,1288.27002,1262.849976,1273.51001,1273.51001,0,Train
11/23/2011,1262.199951,1263.849976,1239.170044,1239.170044,1239.170044,0,Train
11/25/2011,1233.459961,1251.400024,1229.630005,1229.900024,1229.900024,0,Train
11/28/2011,1263.51001,1279.689941,1263.180054,1273.839966,1273.839966,0,Train
11/29/2011,1277.089966,1287.660034,1264.98999,1268.22998,1268.22998,0,Train
11/30/2011,1303.98999,1331.030029,1302.439941,1330.219971,1330.219971,0,Train
12/1/2011,1329.219971,1340.530029,1322.98999,1337.060059,1337.060059,0,Train
12/2/2011,1346.040039,1349.180054,1326.079956,1327.069946,1327.069946,0,Train
12/5/2011,1346.72998,1357.23999,1337.780029,1344.97998,1344.97998,0,Train
12/6/2011,1345.180054,1349.719971,1333.050049,1339.380005,1339.380005,0,Train
12/7/2011,1334.810059,1345.02002,1317.27002,1339.73999,1339.73999,0,Train
12/8/2011,1329.48999,1340.589966,1307.790039,1310.849976,1310.849976,0,Train
12/9/2011,1309.25,1340.449951,1307.430054,1335.839966,1335.839966,0,Train
12/12/2011,1319.329956,1319.329956,1300.25,1311.98999,1311.98999,0,Train
12/13/2011,1322.339966,1328.349976,1285.51001,1292.069946,1292.069946,0,Train
12/14/2011,1288.27002,1288.880005,1257.25,1265.160034,1265.160034,0,Train
12/15/2011,1280.189941,1280.189941,1257.699951,1259.920044,1259.920044,0,Train
12/16/2011,1264.099976,1283.959961,1261.849976,1265.5,1265.5,0,Train
12/19/2011,1268.160034,1272.569946,1240.150024,1243.040039,1243.040039,0,Train
12/20/2011,1268.859985,1294.27002,1268.859985,1292.579956,1292.579956,0,Train
12/21/2011,1289.410034,1290.01001,1249.47998,1268.359985,1268.359985,0,Train
12/22/2011,1276.109985,1302.140015,1276.099976,1299.52002,1299.52002,0,Train
12/23/2011,1303.939941,1309.410034,1295.930054,1309.199951,1309.199951,0,Train
12/27/2011,1306.75,1315.75,1304.569946,1310.140015,1310.140015,0,Train
12/28/2011,1309.900024,1310.98999,1289.140015,1291.530029,1291.530029,0,Train
12/29/2011,1296.280029,1303.680054,1291.109985,1302.880005,1302.880005,0,Train
12/30/2011,1301.790039,1307.780029,1300.459961,1300.560059,1300.560059,0,Train
1/3/2012,1330,1337.449951,1317.22998,1318.459961,1318.459961,0,Train
1/4/2012,1311.97998,1316.810059,1302.780029,1314.969971,1314.969971,0,Train
1/5/2012,1315.939941,1332.099976,1311.959961,1330.420044,1330.420044,0,Train
1/6/2012,1331.02002,1336.660034,1323.75,1334.189941,1334.189941,0,Train
1/9/2012,1338.910034,1348.290039,1332.680054,1343.22998,1343.22998,0,Train
1/10/2012,1358.569946,1364.949951,1351.75,1356.910034,1356.910034,0,Train
1/11/2012,1355.01001,1363.73999,1353.390015,1361.290039,1361.290039,0,Train
1/12/2012,1362.569946,1369.599976,1352.280029,1367.280029,1367.280029,0,Train
1/13/2012,1361.719971,1361.73999,1341.26001,1350.199951,1350.199951,0,Train
1/17/2012,1365.280029,1369.25,1356.77002,1361.02002,1361.02002,0,Train
1/18/2012,1370.780029,1398.400024,1370.699951,1397.819946,1397.819946,0,Train
1/19/2012,1408.839966,1421.449951,1407.869995,1416.390015,1416.390015,0,Train
1/20/2012,1411.130005,1417.98999,1410.079956,1414.359985,1414.359985,0,Train
1/23/2012,1412.98999,1419.439941,1398.329956,1409.030029,1409.030029,0,Train
1/24/2012,1405.719971,1418.140015,1402.829956,1415.869995,1415.869995,0,Train
1/25/2012,1423.459961,1431.219971,1409.430054,1428.219971,1428.219971,0,Train
1/26/2012,1430.680054,1437.349976,1407.77002,1414.52002,1414.52002,0,Train
1/27/2012,1410.869995,1427.079956,1410.420044,1422.579956,1422.579956,0,Train
1/30/2012,1407.48999,1424.589966,1400.949951,1421.359985,1421.359985,0,Train
1/31/2012,1429.319946,1431.160034,1413.280029,1423.359985,1423.359985,0,Train
2/1/2012,1444.150024,1461.869995,1437.170044,1453.869995,1453.869995,0,Train
2/2/2012,1456.329956,1470.290039,1455.75,1462.619995,1462.619995,0,Train
2/3/2012,1478.01001,1489.640015,1475.150024,1485.170044,1485.170044,0,Train
2/6/2012,1477.339966,1477.339966,1468.280029,1473.199951,1473.199951,0,Train
2/7/2012,1471.109985,1481.040039,1463.819946,1476.319946,1476.319946,0,Train
2/8/2012,1480.050049,1496.079956,1478.469971,1490.280029,1490.280029,0,Train
2/9/2012,1500.560059,1502.839966,1489.540039,1501.930054,1501.930054,0,Train
2/10/2012,1482.77002,1483.650024,1471.339966,1477.290039,1477.290039,0,Train
2/13/2012,1489.910034,1491.040039,1470.119995,1482.329956,1482.329956,0,Train
2/14/2012,1478.699951,1489.189941,1476.969971,1489.109985,1489.109985,0,Train
2/15/2012,1493.180054,1502.959961,1482.400024,1485.109985,1485.109985,0,Train
2/16/2012,1489.26001,1517.660034,1488.180054,1515.959961,1515.959961,0,Train
2/17/2012,1518.130005,1518.540039,1496.310059,1500.219971,1500.219971,0,Train
2/21/2012,1501.579956,1507.810059,1484.709961,1490.969971,1490.969971,0,Train
2/22/2012,1492.47998,1501.689941,1487.339966,1489.310059,1489.310059,0,Train
2/23/2012,1486.640015,1497.459961,1477.72998,1494.209961,1494.209961,0,Train
2/24/2012,1500.079956,1503.449951,1493.280029,1495.390015,1495.390015,0,Train
2/27/2012,1486.459961,1505.349976,1479.900024,1496.079956,1496.079956,0,Train
2/28/2012,1498.050049,1511.310059,1496.089966,1505.939941,1505.939941,0,Train
2/29/2012,1508.709961,1510.72998,1486.920044,1488.339966,1488.339966,0,Train
3/1/2012,1493.77002,1499.310059,1486.800049,1497.050049,1497.050049,0,Train
3/2/2012,1495,1502.98999,1485.689941,1491.439941,1491.439941,0,Train
3/5/2012,1487.290039,1487.599976,1462.890015,1468.890015,1468.890015,0,Train
3/6/2012,1453.51001,1458.72998,1441.619995,1449.439941,1449.439941,0,Train
3/7/2012,1455.339966,1469.280029,1452.819946,1465.069946,1465.069946,0,Train
3/8/2012,1476.530029,1484.650024,1471.890015,1481.089966,1481.089966,0,Train
3/9/2012,1483.969971,1497.27002,1483.969971,1494.359985,1494.359985,0,Train
3/12/2012,1492.150024,1494.790039,1481.880005,1488.97998,1488.97998,0,Train
3/13/2012,1499.98999,1523.209961,1497.939941,1523.040039,1523.040039,0,Train
3/14/2012,1523.339966,1528.73999,1508.609985,1515.01001,1515.01001,0,Train
3/15/2012,1516.359985,1529.329956,1512.660034,1528.099976,1528.099976,0,Train
3/16/2012,1530.890015,1532.859985,1523.819946,1529.579956,1529.579956,0,Train
3/19/2012,1527.410034,1542.780029,1524.390015,1536.530029,1536.530029,0,Train
3/20/2012,1524.349976,1531.640015,1516.76001,1529.560059,1529.560059,0,Train
3/21/2012,1531.77002,1541.22998,1526.589966,1535.310059,1535.310059,0,Train
3/22/2012,1524.160034,1534.310059,1521.569946,1530.439941,1530.439941,0,Train
3/23/2012,1528.599976,1530.48999,1515.5,1528.709961,1528.709961,0,Train
3/26/2012,1538.800049,1554.449951,1536.449951,1554.439941,1554.439941,0,Train
3/27/2012,1554.719971,1559.130005,1550.76001,1551.180054,1551.180054,0,Train
3/28/2012,1550.619995,1554.290039,1529.410034,1539.680054,1539.680054,0,Train
3/29/2012,1531.050049,1543.040039,1524.469971,1541.130005,1541.130005,0,Train
3/30/2012,1550,1550.329956,1533.26001,1545.290039,1545.290039,0,Train
4/2/2012,1541.550049,1557.180054,1532.689941,1554.140015,1554.140015,0,Train
4/3/2012,1550.579956,1553.349976,1532.280029,1540.300049,1540.300049,0,Train
4/4/2012,1522.72998,1525.839966,1503.73999,1511.920044,1511.920044,0,Train
4/5/2012,1505.599976,1513.199951,1505.069946,1511.910034,1511.910034,0,Train
4/9/2012,1490.25,1499.689941,1484.23999,1494.579956,1494.579956,0,Train
4/10/2012,1491.319946,1501.01001,1465.579956,1468.680054,1468.680054,0,Train
4/11/2012,1479.589966,1490.73999,1475.359985,1480.47998,1480.47998,0,Train
4/12/2012,1484.719971,1504.660034,1483.75,1502.319946,1502.319946,0,Train
4/13/2012,1490.130005,1496.040039,1478.51001,1478.800049,1478.800049,0,Train
4/16/2012,1490.5,1490.5,1465.339966,1476.640015,1476.640015,0,Train
4/17/2012,1485.400024,1505.849976,1485.300049,1499.579956,1499.579956,0,Train
4/18/2012,1491.780029,1500.550049,1488.310059,1494.939941,1494.939941,0,Train
4/19/2012,1490.140015,1513.829956,1473.619995,1481.22998,1481.22998,0,Train
4/20/2012,1476.939941,1479.530029,1462.5,1462.699951,1462.699951,0,Train
4/23/2012,1443.380005,1450.089966,1431.849976,1448.319946,1448.319946,0,Train
4/24/2012,1446.829956,1447.369995,1428.23999,1433.189941,1433.189941,0,Train
4/25/2012,1447.640015,1462.030029,1445.969971,1461.540039,1461.540039,0,Train
4/26/2012,1467.189941,1483.319946,1466.410034,1479.699951,1479.699951,0,Train
4/27/2012,1477.849976,1485.22998,1467.77002,1479.140015,1479.140015,0,Train
4/30/2012,1476.569946,1480.439941,1472.76001,1476.819946,1476.819946,0,Train
5/1/2012,1476.449951,1497.719971,1473.599976,1482.910034,1482.910034,0,Train
5/2/2012,1473.790039,1485.430054,1469.439941,1483.089966,1483.089966,0,Train
5/3/2012,1483.859985,1483.910034,1453.459961,1456.51001,1456.51001,0,Train
5/4/2012,1444.26001,1444.540039,1420.160034,1422.22998,1422.22998,0,Train
5/7/2012,1410.689941,1420.97998,1409.209961,1413.369995,1413.369995,0,Train
5/8/2012,1404.439941,1412.01001,1382.310059,1407.829956,1407.829956,0,Train
5/9/2012,1388.170044,1410.48999,1378.310059,1403.25,1403.25,0,Train
5/10/2012,1408.22998,1408.369995,1381.859985,1389.069946,1389.069946,0,Train
5/11/2012,1383.790039,1405.640015,1383.380005,1391.869995,1391.869995,0,Train
5/14/2012,1379.48999,1394.219971,1376.73999,1384.359985,1384.359985,0,Train
5/15/2012,1385.030029,1403,1378.810059,1381.040039,1381.040039,0,Train
5/16/2012,1385.560059,1390.180054,1362.209961,1362.410034,1362.410034,0,Train
5/17/2012,1362.869995,1367.829956,1338.140015,1338.140015,1338.140015,0,Train
5/18/2012,1338.77002,1342.849976,1308.599976,1311.219971,1311.219971,0,Train
5/21/2012,1311.209961,1345.219971,1306.02002,1343.869995,1343.869995,0,Train
5/22/2012,1342.5,1346.459961,1329.089966,1337.569946,1337.569946,0,Train
5/23/2012,1333.829956,1343.099976,1311.969971,1339.969971,1339.969971,0,Train
5/24/2012,1337.180054,1337.810059,1308.810059,1317.589966,1317.589966,0,Train
5/25/2012,1318.180054,1330.439941,1318.170044,1324.310059,1324.310059,0,Train
5/29/2012,1330.599976,1349.819946,1329.689941,1342.47998,1342.47998,0,Train
5/30/2012,1326.910034,1326.910034,1312.930054,1317.829956,1317.829956,0,Train
5/31/2012,1316.02002,1316.050049,1293.609985,1306.369995,1306.369995,0,Train
6/1/2012,1297.329956,1297.329956,1267.849976,1267.920044,1267.920044,0,Train
6/4/2012,1267.949951,1283.719971,1257.869995,1272.140015,1272.140015,0,Train
6/5/2012,1267.170044,1294.619995,1267.099976,1292.209961,1292.209961,0,Train
6/6/2012,1300.170044,1331.369995,1300.170044,1331.369995,1331.369995,0,Train
6/7/2012,1344.540039,1346.209961,1317.719971,1319.410034,1319.410034,0,Train
6/8/2012,1315.199951,1334.069946,1310.77002,1332.420044,1332.420044,0,Train
6/11/2012,1343.709961,1345.369995,1304.47998,1306.219971,1306.219971,0,Train
6/12/2012,1308.73999,1329.280029,1306.310059,1328.780029,1328.780029,0,Train
6/13/2012,1325.5,1335.73999,1315.47998,1319.890015,1319.890015,0,Train
6/14/2012,1321.060059,1323.699951,1306.579956,1318.869995,1318.869995,0,Train
6/15/2012,1320.47998,1341.890015,1320.47998,1341.23999,1341.23999,0,Train
6/18/2012,1341.23999,1355.869995,1330.119995,1350.599976,1350.599976,0,Train
6/19/2012,1359.26001,1368.890015,1357.089966,1363.880005,1363.880005,0,Train
6/20/2012,1364.130005,1372.72998,1355.800049,1365.810059,1365.810059,0,Train
6/21/2012,1362.439941,1363.050049,1317.400024,1318.97998,1318.97998,0,Train
6/22/2012,1321.77002,1337.310059,1321.77002,1335.380005,1335.380005,0,Train
6/25/2012,1323.550049,1323.670044,1298.780029,1301.430054,1301.430054,0,Train
6/26/2012,1305.27002,1312.939941,1296.530029,1306.869995,1306.869995,0,Train
6/27/2012,1312.420044,1326.23999,1309.939941,1322.079956,1322.079956,0,Train
6/28/2012,1322.079956,1322.079956,1288.829956,1305.27002,1305.27002,0,Train
6/29/2012,1322.060059,1356.640015,1322.060059,1356.48999,1356.48999,0,Train
7/2/2012,1358.930054,1360.099976,1343.02002,1349.75,1349.75,0,Train
7/3/2012,1349.589966,1366.359985,1349.430054,1366.359985,1366.359985,0,Train
7/5/2012,1363.140015,1368.48999,1349.77002,1361.969971,1361.969971,0,Train
7/6/2012,1350.189941,1350.790039,1316.209961,1326.01001,1326.01001,0,Train
7/9/2012,1324.150024,1327.459961,1305.699951,1310.579956,1310.579956,0,Train
7/10/2012,1313.060059,1323.030029,1286.439941,1293.170044,1293.170044,0,Train
7/11/2012,1293.540039,1302.619995,1276.439941,1285.550049,1285.550049,0,Train
7/12/2012,1277.540039,1277.540039,1253.069946,1268.949951,1268.949951,0,Train
7/13/2012,1269.839966,1287.930054,1269.839966,1285.780029,1285.780029,0,Train
7/16/2012,1279.849976,1282.22998,1267.599976,1275.839966,1275.839966,0,Train
7/17/2012,1282.430054,1282.77002,1255.310059,1277.810059,1277.810059,0,Train
7/18/2012,1276.380005,1319.550049,1276.069946,1312.079956,1312.079956,0,Train
7/19/2012,1317.48999,1333.77002,1316.969971,1328.939941,1328.939941,0,Train
7/20/2012,1330.910034,1331.099976,1310.280029,1310.52002,1310.52002,0,Train
7/23/2012,1285.449951,1295.47998,1269.160034,1290.680054,1290.680054,0,Train
7/24/2012,1293.579956,1295.829956,1271.339966,1280.73999,1280.73999,0,Train
7/25/2012,1289.5,1306.969971,1288.660034,1295.560059,1295.560059,0,Train
7/26/2012,1322.609985,1337.400024,1319.390015,1330.800049,1330.800049,0,Train
7/27/2012,1334.160034,1363.72998,1329.530029,1360.76001,1360.76001,0,Train
7/30/2012,1361.01001,1367.530029,1340.619995,1346.780029,1346.780029,0,Train
7/31/2012,1344.959961,1358.130005,1344.410034,1346,1346,0,Train
8/1/2012,1354.329956,1356.410034,1339.069946,1345.439941,1345.439941,0,Train
8/2/2012,1331.890015,1354.790039,1327.699951,1337.900024,1337.900024,0,Train
8/3/2012,1358.969971,1373.699951,1352.849976,1368.51001,1368.51001,0,Train
8/6/2012,1376.630005,1388.199951,1375.630005,1382.22998,1382.22998,0,Train
8/7/2012,1390.670044,1411.719971,1390.430054,1404.709961,1404.709961,0,Train
8/8/2012,1401.97998,1413.530029,1400.900024,1408.829956,1408.829956,0,Train
8/9/2012,1408.119995,1417.709961,1406.380005,1413.48999,1413.48999,0,Train
8/10/2012,1409.23999,1419.599976,1406.930054,1419.569946,1419.569946,0,Train
8/13/2012,1417.349976,1419.73999,1401.079956,1411.5,1411.5,0,Train
8/14/2012,1417.23999,1417.650024,1395.359985,1399.609985,1399.609985,0,Train
8/15/2012,1398.939941,1412.420044,1398.939941,1408.689941,1408.689941,0,Train
8/16/2012,1414.5,1437.150024,1414.150024,1434.369995,1434.369995,0,Train
8/17/2012,1432.619995,1434.589966,1427.329956,1432.680054,1432.680054,0,Train
8/20/2012,1428.930054,1429.5,1415.51001,1422.97998,1422.97998,0,Train
8/21/2012,1426.400024,1436.140015,1416.119995,1421.099976,1421.099976,0,Train
8/22/2012,1415.77002,1423.650024,1408.540039,1419.140015,1419.140015,0,Train
8/23/2012,1413.75,1414.77002,1398.060059,1403.699951,1403.699951,0,Train
8/24/2012,1392.22998,1406.98999,1390.369995,1403.77002,1403.77002,0,Train
8/27/2012,1405.369995,1407.030029,1394.5,1398.810059,1398.810059,0,Train
8/28/2012,1396.599976,1406.589966,1392.5,1398.72998,1398.72998,0,Train
8/29/2012,1398.339966,1404.189941,1390.75,1400.160034,1400.160034,0,Train
8/30/2012,1392.170044,1392.319946,1375.930054,1377.719971,1377.719971,0,Train
8/31/2012,1389.589966,1396.339966,1373.040039,1388.209961,1388.209961,0,Train
9/4/2012,1385.22998,1390.859985,1369.920044,1383.900024,1383.900024,0,Train
9/5/2012,1382.660034,1388.780029,1375.01001,1381.469971,1381.469971,0,Train
9/6/2012,1391.72998,1424.709961,1391.290039,1424.209961,1424.209961,0,Train
9/7/2012,1417.599976,1421.98999,1414.300049,1419.48999,1419.48999,0,Train
9/10/2012,1415.400024,1417.839966,1400.819946,1401.650024,1401.650024,0,Train
9/11/2012,1402.599976,1410.27002,1397.599976,1404.400024,1404.400024,0,Train
9/12/2012,1408.160034,1414.180054,1401.859985,1406.589966,1406.589966,0,Train
9/13/2012,1406.150024,1430.170044,1401.550049,1422.76001,1422.76001,0,Train
9/14/2012,1427.189941,1445.719971,1426.449951,1438.22998,1438.22998,0,Train
9/17/2012,1436.939941,1436.939941,1421.439941,1426.670044,1426.670044,0,Train
9/18/2012,1424.449951,1429.040039,1421.430054,1424.030029,1424.030029,0,Train
9/19/2012,1424.079956,1427.140015,1416.98999,1422.439941,1422.439941,0,Train
9/20/2012,1415.890015,1417.719971,1407.47998,1416.189941,1416.189941,0,Train
9/21/2012,1424.160034,1428.219971,1415.160034,1416.160034,1416.160034,0,Train
9/24/2012,1404.25,1406.790039,1398.709961,1403.26001,1403.26001,0,Train
9/25/2012,1410.72998,1413.130005,1383.060059,1383.130005,1383.130005,0,Train
9/26/2012,1381.359985,1382.189941,1360.430054,1373.329956,1373.329956,0,Train
9/27/2012,1380.949951,1397.920044,1374.790039,1395.48999,1395.48999,0,Train
9/28/2012,1396.390015,1402.439941,1390.829956,1391.579956,1391.579956,0,Train
10/1/2012,1397.640015,1405.699951,1384.119995,1389.780029,1389.780029,0,Train
10/2/2012,1396.459961,1400.689941,1387.890015,1397.26001,1397.26001,0,Train
10/3/2012,1400.72998,1401.959961,1390.319946,1394.609985,1394.609985,0,Train
10/4/2012,1395.550049,1403.76001,1385.52002,1401.170044,1401.170044,0,Train
10/5/2012,1406.689941,1414.430054,1392.949951,1395.359985,1395.359985,0,Train
10/8/2012,1387.140015,1396.77002,1381.719971,1385.869995,1385.869995,0,Train
10/9/2012,1382.219971,1382.319946,1356.75,1358.310059,1358.310059,0,Train
10/10/2012,1356.630005,1357.98999,1341.869995,1343.930054,1343.930054,0,Train
10/11/2012,1355.410034,1360.670044,1345.01001,1347.040039,1347.040039,0,Train
10/12/2012,1343.23999,1351.099976,1338.709961,1343.22998,1343.22998,0,Train
10/15/2012,1347.579956,1354.959961,1341.390015,1353.630005,1353.630005,0,Train
10/16/2012,1357.060059,1378,1355.859985,1375.839966,1375.839966,0,Train
10/17/2012,1362.900024,1370.959961,1357.359985,1363.73999,1363.73999,0,Train
10/18/2012,1362.050049,1365.939941,1350.310059,1353.76001,1353.76001,0,Train
10/19/2012,1353.209961,1353.209961,1323,1324.099976,1324.099976,0,Train
10/22/2012,1326.219971,1332.550049,1318.25,1328.420044,1328.420044,0,Train
10/23/2012,1314.660034,1332.819946,1312.02002,1327.02002,1327.02002,0,Train
10/24/2012,1335,1335.050049,1313.180054,1314.209961,1314.209961,0,Train
10/25/2012,1325.900024,1329.089966,1313.060059,1323.26001,1323.26001,0,Train
10/26/2012,1317.150024,1328.829956,1310.170044,1319.079956,1319.079956,0,Train
10/31/2012,1319.530029,1323.280029,1306.859985,1309.219971,1309.219971,0,Train
11/1/2012,1315.719971,1350.290039,1314.619995,1349.380005,1349.380005,0,Train
11/2/2012,1355.02002,1355.02002,1333.170044,1333.569946,1333.569946,0,Train
11/5/2012,1331.619995,1350.469971,1328.790039,1347.72998,1347.72998,0,Train
11/6/2012,1352.099976,1369.959961,1350.819946,1365.51001,1365.51001,0,Train
11/7/2012,1350.719971,1353.02002,1324.660034,1327.569946,1327.569946,0,Train
11/8/2012,1331.5,1335.829956,1313.310059,1313.349976,1313.349976,0,Train
11/9/2012,1312.930054,1330.599976,1310.300049,1315.030029,1315.030029,0,Train
11/12/2012,1318.810059,1319.109985,1305.699951,1312.969971,1312.969971,0,Train
11/13/2012,1304.02002,1314.140015,1299.209961,1299.599976,1299.599976,0,Train
11/14/2012,1310.640015,1312.869995,1285.099976,1287.329956,1287.329956,0,Train
11/15/2012,1292.319946,1297.540039,1283.130005,1288.819946,1288.819946,0,Train
11/16/2012,1290.420044,1293.27002,1268.400024,1288.76001,1288.76001,0,Train
11/19/2012,1301.410034,1311.290039,1297.099976,1310.73999,1310.73999,0,Train
11/20/2012,1307.209961,1308.719971,1294.160034,1304.119995,1304.119995,0,Train
11/21/2012,1304.209961,1314.76001,1303.530029,1312.51001,1312.51001,0,Train
11/23/2012,1326.369995,1341.619995,1326.02002,1340.27002,1340.27002,0,Train
11/26/2012,1338.680054,1346.699951,1335.089966,1346.5,1346.5,0,Train
11/27/2012,1344.75,1347.5,1331.560059,1332.420044,1332.420044,0,Train
11/28/2012,1322.849976,1348.839966,1316.26001,1348.47998,1348.47998,0,Train
11/29/2012,1359.930054,1365.079956,1351.420044,1356.72998,1356.72998,0,Train
11/30/2012,1354.569946,1355.790039,1347.640015,1352.640015,1352.640015,0,Train
12/3/2012,1360.119995,1362.849976,1348.119995,1349.780029,1349.780029,0,Train
12/4/2012,1352.119995,1358.839966,1345.959961,1356.540039,1356.540039,0,Train
12/5/2012,1354.660034,1362.98999,1344.130005,1357.680054,1357.680054,0,Train
12/6/2012,1360.410034,1374.170044,1359.579956,1373.630005,1373.630005,0,Train
12/7/2012,1376.119995,1378,1368.109985,1376.22998,1376.22998,0,Train
12/10/2012,1373.300049,1388.550049,1373.300049,1386.349976,1386.349976,0,Train
12/11/2012,1392.670044,1409.51001,1391.859985,1406.119995,1406.119995,0,Train
12/12/2012,1409.400024,1411.869995,1398.359985,1401.150024,1401.150024,0,Train
12/13/2012,1400.449951,1413.609985,1387.359985,1393.569946,1393.569946,0,Train
12/14/2012,1391.939941,1398.439941,1386.01001,1390.72998,1390.72998,0,Train
12/17/2012,1392.839966,1400.719971,1387.660034,1399.660034,1399.660034,0,Train
12/18/2012,1403.420044,1425.469971,1402.349976,1424.369995,1424.369995,0,Train
12/19/2012,1427.75,1438.800049,1426.5,1426.5,1426.5,0,Train
12/20/2012,1428.060059,1429.910034,1416.619995,1429.369995,1429.369995,0,Train
12/21/2012,1388.180054,1405.560059,1386.410034,1399.060059,1399.060059,0,Train
12/24/2012,1396.359985,1396.51001,1389.079956,1394.209961,1394.209961,0,Train
12/26/2012,1395.109985,1405.27002,1385.829956,1389.800049,1389.800049,0,Train
12/27/2012,1390.859985,1390.859985,1367.290039,1384.640015,1384.640015,0,Train
12/28/2012,1373.449951,1385.72998,1370.180054,1370.790039,1370.790039,0,Train
12/31/2012,1368.640015,1397.930054,1366.969971,1394.75,1394.75,0,Train
1/2/2013,1427.910034,1445.369995,1427.910034,1445.290039,1445.290039,0,Train
1/3/2013,1440.930054,1447.949951,1430.050049,1434.829956,1434.829956,0,Train
1/4/2013,1435.800049,1439.76001,1427.589966,1437.01001,1437.01001,0,Train
1/7/2013,1430.150024,1438.689941,1427.380005,1437.27002,1437.27002,0,Train
1/8/2013,1435.099976,1437.939941,1421.189941,1428.01001,1428.01001,0,Train
1/9/2013,1434.280029,1441.180054,1433.540039,1439,1439,0,Train
1/10/2013,1447.280029,1451.699951,1436.97998,1450.280029,1450.280029,0,Train
1/11/2013,1450.48999,1456.670044,1449.569946,1455.910034,1455.910034,0,Train
1/14/2013,1453.949951,1461.109985,1445.930054,1459.339966,1459.339966,0,Train
1/15/2013,1452.359985,1460.189941,1447.680054,1459.079956,1459.079956,0,Train
1/16/2013,1457.180054,1467.280029,1456.199951,1463.530029,1463.530029,0,Train
1/17/2013,1469.339966,1480.819946,1469.319946,1478.680054,1478.680054,0,Train
1/18/2013,1474.349976,1479.26001,1470.089966,1477.699951,1477.699951,0,Train
1/22/2013,1475.77002,1481.040039,1469.290039,1481.030029,1481.030029,0,Train
1/23/2013,1487.5,1490.189941,1480.890015,1485.329956,1485.329956,0,Train
1/24/2013,1480.329956,1498.390015,1479.599976,1486.25,1486.25,0,Train
1/25/2013,1493.780029,1505.540039,1493.680054,1501.849976,1501.849976,0,Train
1/28/2013,1505.369995,1512.800049,1504.02002,1505.430054,1505.430054,0,Train
1/29/2013,1490.26001,1491.930054,1482.359985,1488.73999,1488.73999,0,Train
1/30/2013,1489.670044,1496.72998,1484.969971,1488.150024,1488.150024,0,Train
1/31/2013,1489.920044,1498.98999,1485.51001,1487.859985,1487.859985,0,Train
2/1/2013,1499.180054,1510.800049,1494.97998,1507.369995,1507.369995,0,Train
2/4/2013,1498.390015,1507.290039,1484.790039,1484.959961,1484.959961,0,Train
2/5/2013,1488.780029,1503.380005,1484.410034,1498.310059,1498.310059,0,Train
2/6/2013,1492.51001,1505.130005,1491.72998,1502.829956,1502.829956,0,Train
2/7/2013,1494.680054,1495.189941,1479.410034,1491.300049,1491.300049,0,Train
2/8/2013,1493.589966,1506.089966,1493.589966,1501.560059,1501.560059,0,Train
